Locality,Unit,Sample,Type,Composition,Zircon,CA Temp,CA Duration (hrs),Notes,age68,2s_68,638 Rel. Unc (permille),76 Age (Ma),76 Age_unc (Ma),76 Rel. Unc (permille),Age_synth (Ma),Unc_synth (permille),U (ppm),Th/U,Pb* (pg),Pbc (pg),Pb*/Pbc,U (ng),U (pg),Lab,YearÊ,Reference,DOI,StudyID,1000,Unnamed: 30,Unnamed: 31,NormalizedAge
Toba,HaranggoalDaciteTuff,TOB19-03,Volcanic,Dacite,z4,180,12,,1.504,0.006,3.99,,,,1.504,3.989361702,,1.52,0.47,0.08,5.84,1.6,1603.94,PU,2024,Szymanowski et al. (2024),https://doi.org/10.1016/j.epsl.2023.118408,76.0, ,,,0.4523809523809524
Mogollon-Datil,Hell'sMesaTuff,SLC21-2,Volcanic,Rhyolite,SLC21-2_Z3,210,12,,32.411,0.08,2.47,,,,32.411,2.4682978,,1.63,4.31,0.91,4.72,0.63,633.29,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.epsl.2023.118236,21.0, ,,,0.0
Mogollon-Datil,Hell'sMesaTuff,SLC21-2,Volcanic,Rhyolite,SLC21-2_Z12,210,12,,32.416,0.028,0.86,,,,32.416,0.863770977,,1.01,5.72,0.36,15.92,0.96,963.19,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.epsl.2023.118236,21.0, ,,,0.014409221902004131
Mogollon-Datil,Hell'sMesaTuff,SLC21-2,Volcanic,Rhyolite,SLC21-2_Z1,210,12,,32.421,0.111,3.42,,,,32.421,3.423706857,,1.1,5.44,0.45,12.18,0.9,896.9,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.epsl.2023.118236,21.0, ,,,0.02881844380402874
Mogollon-Datil,Hell'sMesaTuff,SLC21-2,Volcanic,Rhyolite,SLC21-2_Z13,210,12,,32.434,0.052,1.6,,,,32.434,1.603255843,,1.05,2.8,0.35,7.9,0.47,467.04,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.epsl.2023.118236,21.0, ,,,0.06628242074926816
Mogollon-Datil,Hell'sMesaTuff,SLC21-2,Volcanic,Rhyolite,SLC21-2_Z11,210,12,,32.454,0.025,0.77,,,,32.454,0.77032107,,1.15,32.23,0.4,81.2,5.25,5248.76,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.epsl.2023.118236,21.0, ,,,0.1239193083573461
Mogollon-Datil,Hell'sMesaTuff,SLC21-2,Volcanic,Rhyolite,SLC21-2_Z16,210,12,,32.457,0.038,1.17,,,,32.457,1.170779801,,1.09,2.2,0.18,12.27,0.36,362.66,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.epsl.2023.118236,21.0, ,,,0.13256484149855677
Mogollon-Datil,Hell'sMesaTuff,SLC21-2,Volcanic,Rhyolite,SLC21-2_Z6,210,12,,32.481,0.066,2.03,,,,32.481,2.031957144,,1.03,2.26,0.33,6.79,0.38,378.88,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.epsl.2023.118236,21.0, ,,,0.20172910662824214
Mogollon-Datil,Hell'sMesaTuff,SLC21-2,Volcanic,Rhyolite,SLC21-2_Z9,210,12,,32.485,0.094,2.89,,,,32.485,2.89364322,,0.88,1.89,0.57,3.34,0.33,327.27,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.epsl.2023.118236,21.0, ,,,0.21325648414984955
Mogollon-Datil,Hell'sMesaTuff,SLC21-2,Volcanic,Rhyolite,SLC21-2_Z15,210,12,,32.501,0.021,0.65,,,,32.501,0.646133965,,0.99,32.65,0.64,50.77,5.52,5517.46,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.epsl.2023.118236,21.0, ,,,0.25936599423629964
Mogollon-Datil,Hell'sMesaTuff,SLC21-2,Volcanic,Rhyolite,SLC21-2_Z5,210,12,,32.53,0.054,1.66,,,,32.53,1.660006148,,0.82,3.57,0.55,6.53,0.63,628.47,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.epsl.2023.118236,21.0, ,,,0.3429394812680096
Mogollon-Datil,Hell'sMesaTuff,SLC21-2,Volcanic,Rhyolite,SLC21-2_Z19,210,12,,32.589,0.033,1.01,,,,32.589,1.012611617,,0.81,2.18,0.14,15.05,0.38,383.44,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.epsl.2023.118236,21.0, ,,,0.5129682997118058
Mogollon-Datil,Hell'sMesaTuff,SLC21-2,Volcanic,Rhyolite,SLC21-2_Z18,210,12,,32.59,0.046,1.41,,,,32.59,1.411475913,,2.0,3.12,0.15,20.77,0.42,424.06,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.epsl.2023.118236,21.0, ,,,0.515850144092223
Mogollon-Datil,Hell'sMesaTuff,SLC21-2,Volcanic,Rhyolite,SLC21-2_Z17,210,12,,32.603,0.033,1.01,,,,32.603,1.012176794,,0.91,2.78,0.17,15.91,0.48,476.1,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.epsl.2023.118236,21.0, ,,,0.5533141210374624
Mogollon-Datil,Hell'sMesaTuff,SLC21-2,Volcanic,Rhyolite,SLC21-2_Z4,210,12,,32.676,0.063,1.93,,,,32.676,1.928020566,,0.88,3.72,0.75,4.95,0.64,640.18,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.epsl.2023.118236,21.0, ,,,0.7636887608069152
Mogollon-Datil,Hell'sMesaTuff,SLC21-2,Volcanic,Rhyolite,SLC21-2_Z14,210,12,,32.698,0.068,2.08,,,,32.698,2.079637898,,1.09,1.87,0.37,5.07,0.31,306.52,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.epsl.2023.118236,21.0, ,,,0.8270893371757866
Mogollon-Datil,Hell'sMesaTuff,SLC21-2,Volcanic,Rhyolite,SLC21-2_Z10,210,12,,32.758,0.092,2.81,,,,32.758,2.808474266,,1.01,5.17,0.48,10.66,0.86,860.84,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.epsl.2023.118236,21.0, ,,,1.0
Batu Hijau,Intermediatetonalite,2,Porphyry,Tonalite,2_z25,180,Dec.15,,3.697,0.018,4.87,,,,3.697,4.868812551,,0.55,0.77,0.38,2.02,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.0
Batu Hijau,Intermediatetonalite,2,Porphyry,Tonalite,2_z17,180,Dec.15,,3.717,0.018,4.84,,,,3.717,4.842615012,,0.41,0.87,0.47,1.85,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.09009009009009018
Batu Hijau,Intermediatetonalite,2,Porphyry,Tonalite,2_z18,180,Dec.15,,3.72,0.019,5.11,,,,3.72,5.107526882,,0.48,0.79,0.49,1.61,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.10360360360360421
Batu Hijau,Intermediatetonalite,2,Porphyry,Tonalite,2_z26,180,Dec.15,,3.727,0.016,4.29,,,,3.727,4.292997049,,0.46,0.83,0.4,2.1,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.13513513513513428
Batu Hijau,Intermediatetonalite,2,Porphyry,Tonalite,2_13,180,Dec.15,,3.736,0.016,4.28,,,,3.736,4.282655246,,0.46,0.78,0.35,2.21,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.17567567567567635
Batu Hijau,Intermediatetonalite,2,Porphyry,Tonalite,2_z4,180,Dec.15,,3.738,0.018,4.82,,,,3.738,4.81540931,,0.46,0.36,0.17,2.06,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.18468468468468438
Batu Hijau,Intermediatetonalite,2,Porphyry,Tonalite,2_z3,180,Dec.15,,3.769,0.012,3.18,,,,3.769,3.1838684,,0.4,2.73,0.59,4.61,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.3243243243243247
Batu Hijau,Intermediatetonalite,2,Porphyry,Tonalite,2_20fc,180,Dec.15,,3.786,0.012,3.17,,,,3.786,3.169572108,,0.39,0.72,0.14,5.17,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.4009009009009008
Batu Hijau,Intermediatetonalite,2,Porphyry,Tonalite,2_z9,180,Dec.15,,3.789,0.012,3.17,,,,3.789,3.167062549,,0.61,1.42,0.16,9.17,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.41441441441441484
Batu Hijau,Intermediatetonalite,2,Porphyry,Tonalite,2_21,180,Dec.15,,3.792,0.048,12.66,,,,3.792,12.65822785,,0.57,0.2,0.38,0.53,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.42792792792792683
Batu Hijau,Intermediatetonalite,2,Porphyry,Tonalite,2_22fc,180,Dec.15,,3.806,0.016,4.2,,,,3.806,4.203888597,,0.52,1.05,0.14,7.52,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.49099099099099097
Batu Hijau,Intermediatetonalite,2,Porphyry,Tonalite,2_z2,180,Dec.15,,3.812,0.019,4.98,,,,3.812,4.984260231,,0.43,0.65,0.4,1.6,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.5180180180180171
Batu Hijau,Intermediatetonalite,2,Porphyry,Tonalite,2_z23,180,Dec.15,,3.815,0.017,4.46,,,,3.815,4.456094364,,0.47,0.59,0.29,2.03,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.5315315315315311
Batu Hijau,Intermediatetonalite,2,Porphyry,Tonalite,2_6fc,180,Dec.15,,3.828,0.037,9.67,,,,3.828,9.665621735,,0.53,1.15,0.51,2.27,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.5900900900900892
Batu Hijau,Intermediatetonalite,2,Porphyry,Tonalite,2_z19,180,Dec.15,,3.835,0.049,12.78,,,,3.835,12.77705346,,0.48,2.87,0.65,4.39,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,0.6216216216216213
Batu Hijau,Intermediatetonalite,2,Porphyry,Tonalite,2_11fc,180,Dec.15,,3.919,0.026,6.63,,,,3.919,6.634345496,,0.47,1.84,0.38,4.89,,,ETHZ,2020,Large et al (2020),https://doi.org/10.5194/gchron-2-209-2020,5.0, ,,,1.0
Carpathian-Pannonian ,KAL-H,KAL-H,Volcanic,Dacite/Rhyolite,KAL-H_Z7,210,12,,17.327,0.014,0.81,,,,17.327,0.807987534,,0.59,32.25,0.29,111.11,,,UG,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.0
Carpathian-Pannonian ,KAL-H,KAL-H,Volcanic,Dacite/Rhyolite,KAL-H_Z6,210,12,,17.339,0.018,1.04,,,,17.339,1.038122152,,0.82,3.99,0.26,15.11,,,UG,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.010092514718248055
Carpathian-Pannonian ,KAL-H,KAL-H,Volcanic,Dacite/Rhyolite,KAL-H_Z15,210,12,,17.359,0.014,0.81,,,,17.359,0.80649807,,0.63,12.36,0.53,23.35,,,UG,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.026913372582001785
Carpathian-Pannonian ,KAL-H,KAL-H,Volcanic,Dacite/Rhyolite,KAL-H_Z10,210,12,,17.403,0.013,0.75,,,,17.403,0.746997644,,0.59,9.52,0.44,21.51,,,UG,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.06391925988225163
Carpathian-Pannonian ,KAL-H,KAL-H,Volcanic,Dacite/Rhyolite,KAL-H_Z2,210,12,,17.556,0.032,1.82,,,,17.556,1.822738665,,0.57,6.68,1.39,4.81,,,UG,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.19259882253994942
Carpathian-Pannonian ,KAL-H,KAL-H,Volcanic,Dacite/Rhyolite,KAL-H_Z13,210,12,,17.607,0.036,2.04,,,,17.607,2.044641336,,0.65,3.12,0.75,4.19,,,UG,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.2354920100925134
Carpathian-Pannonian ,KAL-H,KAL-H,Volcanic,Dacite/Rhyolite,KAL-H_Z1,210,12,,17.787,0.041,2.31,,,,17.787,2.305054253,,0.62,5.27,1.39,3.78,,,UG,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.38687973086627303
Carpathian-Pannonian ,KAL-H,KAL-H,Volcanic,Dacite/Rhyolite,KAL-H_Z5,210,12,,17.812,0.015,0.84,,,,17.812,0.842128902,,0.54,4.1,0.24,17.35,,,UG,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.4079058031959637
Carpathian-Pannonian ,KAL-H,KAL-H,Volcanic,Dacite/Rhyolite,KAL-H_Z11,210,12,,18.404,0.019,1.03,,,,18.404,1.032384264,,0.79,5.91,0.48,12.29,,,UG,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.9058031959629953
Carpathian-Pannonian ,KAL-H,KAL-H,Volcanic,Dacite/Rhyolite,KAL-H_Z12,210,12,,18.516,0.047,2.54,,,,18.516,2.538345215,,0.72,1.5,0.46,3.25,,,UG,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,1.0
Carpathian-Pannonian ,KNOL3B,KNOL3B,Volcanic,Dacite/Rhyolite,z14,190,12,,18.075,0.013,0.72,,,,18.075,0.71922545,,0.45,5.55,0.14,40.22,1.94,1940.0,BGS,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.0
Carpathian-Pannonian ,KNOL3B,KNOL3B,Volcanic,Dacite/Rhyolite,z6,190,12,,18.076,0.02,1.11,,,,18.076,1.106439478,,0.75,4.07,0.35,11.64,1.31,1310.0,BGS,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.008620689655182975
Carpathian-Pannonian ,KNOL3B,KNOL3B,Volcanic,Dacite/Rhyolite,z12M,190,12,,18.077,0.02,1.11,,,,18.077,1.106378271,,0.58,12.64,0.24,52.5,4.26,4260.0,BGS,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.01724137931036595
Carpathian-Pannonian ,KNOL3B,KNOL3B,Volcanic,Dacite/Rhyolite,z8M,190,12,,18.083,0.015,0.83,,,,18.083,0.829508378,,0.51,10.26,0.66,15.44,3.53,3530.0,BGS,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.06896551724137191
Carpathian-Pannonian ,KNOL3B,KNOL3B,Volcanic,Dacite/Rhyolite,z9,190,12,,18.086,0.018,1.0,,,,18.086,0.995244941,,0.54,4.03,0.4,9.98,1.37,1370.0,BGS,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.09482758620689022
Carpathian-Pannonian ,KNOL3B,KNOL3B,Volcanic,Dacite/Rhyolite,z11,190,12,,18.09,0.022,1.22,,,,18.09,1.216141515,,0.55,1.11,0.19,5.69,0.38,380.0,BGS,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.1293103448275915
Carpathian-Pannonian ,KNOL3B,KNOL3B,Volcanic,Dacite/Rhyolite,z3,190,12,,18.092,0.019,1.05,,,,18.092,1.050187928,,0.59,1.75,0.2,8.83,0.59,590.0,BGS,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.1465517241379268
Carpathian-Pannonian ,KNOL3B,KNOL3B,Volcanic,Dacite/Rhyolite,z11M,190,12,,18.098,0.011,0.61,,,,18.098,0.607801967,,0.33,19.55,0.29,68.15,7.05,7050.0,BGS,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.19827586206896342
Carpathian-Pannonian ,KNOL3B,KNOL3B,Volcanic,Dacite/Rhyolite,z11M2,190,12,,18.1,0.015,0.83,,,,18.1,0.828729282,,0.54,5.42,0.23,23.28,1.85,1850.0,BGS,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.21551724137932934
Carpathian-Pannonian ,KNOL3B,KNOL3B,Volcanic,Dacite/Rhyolite,z7,190,12,,18.104,0.019,1.05,,,,18.104,1.049491825,,0.56,6.92,0.44,15.68,2.34,2340.0,BGS,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.25
Carpathian-Pannonian ,KNOL3B,KNOL3B,Volcanic,Dacite/Rhyolite,z2,190,12,,18.108,0.014,0.77,,,,18.108,0.773138944,,0.31,4.27,0.2,21.75,1.55,1550.0,BGS,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.28448275862070127
Carpathian-Pannonian ,KNOL3B,KNOL3B,Volcanic,Dacite/Rhyolite,z10,190,12,,18.112,0.015,0.83,,,,18.112,0.828180212,,0.35,3.11,0.33,9.5,1.11,1110.0,BGS,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.3189655172413719
Carpathian-Pannonian ,KNOL3B,KNOL3B,Volcanic,Dacite/Rhyolite,z20M,190,12,,18.116,0.016,0.88,,,,18.116,0.883197174,,0.42,2.63,0.12,21.9,0.92,920.0,BGS,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.35344827586207317
Carpathian-Pannonian ,KNOL3B,KNOL3B,Volcanic,Dacite/Rhyolite,z7M,190,12,,18.156,0.014,0.77,,,,18.156,0.771094955,,0.51,6.92,0.19,36.6,2.37,2370.0,BGS,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.6982758620689634
Carpathian-Pannonian ,KNOL3B,KNOL3B,Volcanic,Dacite/Rhyolite,z8,190,12,,18.184,0.016,0.88,,,,18.184,0.879894413,,0.43,3.34,0.19,17.42,1.16,1160.0,BGS,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,0.939655172413811
Carpathian-Pannonian ,KNOL3B,KNOL3B,Volcanic,Dacite/Rhyolite,z5,190,12,,18.191,0.015,0.82,,,,18.191,0.824583585,,0.59,4.47,0.15,28.9,1.5,1500.0,BGS,2023,Brlek et al. (2023),https://doi.org/10.1016/j.gr.2022.12.015,56.0, ,,,1.0
Snake River Plain,Kimberlyrhyolite,1796,Volcanic,Rhyolite,1796_z57,180,13,,7.76,0.008,1.03,,,,7.76,1.030927835,,0.71,1.22,0.1,12.7,,,ETHZ,2018,Colon et al. (2018),https://doi.org/10.1007/s00410-017-1437-y,46.0, ,,,0.0
Snake River Plain,Kimberlyrhyolite,1796,Volcanic,Rhyolite,1796_z86,180,13,,7.849,0.012,1.53,,,,7.849,1.528857179,,0.71,0.81,0.08,10.2,,,ETHZ,2018,Colon et al. (2018),https://doi.org/10.1007/s00410-017-1437-y,46.0, ,,,0.08217913204062825
Snake River Plain,Kimberlyrhyolite,1796,Volcanic,Rhyolite,1796_z52,180,13,,7.869,0.004,0.51,,,,7.869,0.508323802,,0.63,8.45,0.49,17.2,,,ETHZ,2018,Colon et al. (2018),https://doi.org/10.1007/s00410-017-1437-y,46.0, ,,,0.10064635272391502
Snake River Plain,Kimberlyrhyolite,1796,Volcanic,Rhyolite,1796_z97,180,13,,7.873,0.02,2.54,,,,7.873,2.540327702,,0.69,0.44,0.08,5.3,,,ETHZ,2018,Colon et al. (2018),https://doi.org/10.1007/s00410-017-1437-y,46.0, ,,,0.10433979686057286
Snake River Plain,Kimberlyrhyolite,1796,Volcanic,Rhyolite,1796_z73,180,13,,7.912,0.003,0.38,,,,7.912,0.37917088,,0.69,9.59,0.06,162.2,,,ETHZ,2018,Colon et al. (2018),https://doi.org/10.1007/s00410-017-1437-y,46.0, ,,,0.14035087719298256
Snake River Plain,Kimberlyrhyolite,1796,Volcanic,Rhyolite,1796_z32b,180,13,,7.929,0.057,7.19,,,,7.929,7.188800605,,0.6,0.2,0.17,1.2,,,ETHZ,2018,Colon et al. (2018),https://doi.org/10.1007/s00410-017-1437-y,46.0, ,,,0.15604801477377697
Snake River Plain,Kimberlyrhyolite,1796,Volcanic,Rhyolite,1796_z30,180,13,,7.93,0.023,2.9,,,,7.93,2.90037831,,0.55,0.45,0.12,3.7,,,ETHZ,2018,Colon et al. (2018),https://doi.org/10.1007/s00410-017-1437-y,46.0, ,,,0.15697137580794082
Snake River Plain,Kimberlyrhyolite,1796,Volcanic,Rhyolite,1796_z37,180,13,,7.942,0.022,2.77,,,,7.942,2.770083102,,0.64,0.53,0.12,4.3,,,ETHZ,2018,Colon et al. (2018),https://doi.org/10.1007/s00410-017-1437-y,46.0, ,,,0.16805170821791354
Snake River Plain,Kimberlyrhyolite,1796,Volcanic,Rhyolite,1796_z32a,180,13,,8.021,0.041,5.11,,,,8.021,5.111582097,,0.62,0.22,0.09,2.3,,,ETHZ,2018,Colon et al. (2018),https://doi.org/10.1007/s00410-017-1437-y,46.0, ,,,0.2409972299168984
Snake River Plain,Kimberlyrhyolite,1796,Volcanic,Rhyolite,1796_z68,180,13,,8.08,0.011,1.36,,,,8.08,1.361386139,,0.65,1.21,0.11,10.7,,,ETHZ,2018,Colon et al. (2018),https://doi.org/10.1007/s00410-017-1437-y,46.0, ,,,0.2954755309325949
Snake River Plain,Kimberlyrhyolite,1796,Volcanic,Rhyolite,1796_z36,180,13,,8.1,0.019,2.35,,,,8.1,2.345679012,,0.66,0.91,0.22,4.2,,,ETHZ,2018,Colon et al. (2018),https://doi.org/10.1007/s00410-017-1437-y,46.0, ,,,0.31394275161588164
Mogollon-Datil,KneelingNunTuff,DS1509A,Volcanic,Rhyolite,DS1509A_z44,180,12,,35.305,0.019,0.54,,,,35.305,0.538167398,,0.99,11.55,0.19,61.15,,,ETHZ,2019,Szymanowski et al. (2019),https://doi.org/10.1016/j.epsl.2019.01.007,32.0, ,,,0.0
Mogollon-Datil,KneelingNunTuff,DS1525-2,Volcanic,Rhyolite,DS1525-2_z27,180,12,,35.314,0.022,0.62,,,,35.314,0.622982387,,0.99,4.51,0.07,64.18,,,ETHZ,2019,Szymanowski et al. (2019),https://doi.org/10.1016/j.epsl.2019.01.007,32.0, ,,,0.005656819610308193
Mogollon-Datil,KneelingNunTuff,DS1434A,Volcanic,Rhyolite,DS1434A_b3,180,12,,35.348,0.015,0.42,,,,35.348,0.424352156,,0.67,9.02,0.08,107.72,,,ETHZ,2019,Szymanowski et al. (2019),https://doi.org/10.1016/j.epsl.2019.01.007,32.0, ,,,0.027027027027026543
Mogollon-Datil,KneelingNunTuff,DS1525-2,Volcanic,Rhyolite,DS1525-2_z11,180,12,,35.348,0.032,0.91,,,,35.348,0.905284599,,0.95,3.73,0.09,41.45,,,ETHZ,2019,Szymanowski et al. (2019),https://doi.org/10.1016/j.epsl.2019.01.007,32.0, ,,,0.027027027027026543
Mogollon-Datil,KneelingNunTuff,DS1402,Volcanic,Rhyolite,z10,180,12,,35.352,0.021,0.59,,,,35.352,0.594025798,,1.08,4.42,0.1,45.59,,,ETHZ,2017,Szymanowski et al. (2017),https://doi.org/10.1038/ngeo3020,31.0, ,,,0.029541169076050918
Mogollon-Datil,KneelingNunTuff,DS1416A,Volcanic,Rhyolite,DS1416A_z14,180,12,,35.366,0.029,0.82,,,,35.366,0.819996607,,0.92,6.85,0.08,82.45,,,ETHZ,2019,Szymanowski et al. (2019),https://doi.org/10.1016/j.epsl.2019.01.007,32.0, ,,,0.03834066624764293
Mogollon-Datil,KneelingNunTuff,DS1402,Volcanic,Rhyolite,z2,180,12,,35.38,0.09,2.54,,,,35.38,2.543810062,,0.93,4.48,0.1,44.08,,,ETHZ,2017,Szymanowski et al. (2017),https://doi.org/10.1038/ngeo3020,31.0, ,,,0.047140163419234944
Mogollon-Datil,KneelingNunTuff,DS1434A,Volcanic,Rhyolite,DS1434A_s18,180,12,,35.391,0.014,0.4,,,,35.391,0.395580797,,0.85,12.68,0.06,214.38,,,ETHZ,2019,Szymanowski et al. (2019),https://doi.org/10.1016/j.epsl.2019.01.007,32.0, ,,,0.054054054054053086
Mogollon-Datil,KneelingNunTuff,DS1434A,Volcanic,Rhyolite,DS1434A_s3,180,12,,35.41,0.017,0.48,,,,35.41,0.48009037,,0.68,4.31,0.08,57.05,,,ETHZ,2019,Szymanowski et al. (2019),https://doi.org/10.1016/j.epsl.2019.01.007,32.0, ,,,0.06599622878692445
